"id_claim_number","id_case_number","date_created","sku","name","user_description","value","value_selected"
2251,3279,2024-04-11 18:07:04.229,50010499,Calidad,"Vendedor selecciona solicitar un descuento o no, problemas de calidad",true,Sí
2251,3279,2024-04-11 18:07:04.229,50010499,Calidad,Campo que almacena el valor de descuento seleccionado por problemas de calidad,"7.00",
2251,3280,2024-04-11 18:08:38.648,50010499,Calidad,Seleccion de tipo problema de calidad,manipulation_damage,Daño por manipulación
2251,3280,2024-04-11 18:08:38.648,50010499,Calidad,Cantidad reportada problemas de calidad,"15",
2251,3280,2024-04-11 18:08:38.648,50010499,Calidad,"Cliente se queda con el producto, problemas de calidad",true,Sí
2251,3280,2024-04-11 18:08:38.648,50010499,Calidad,"Vendedor selecciona solicitar un descuento o no, problemas de calidad",true,Sí
2251,3280,2024-04-11 18:08:38.648,50010499,Calidad,Campo que almacena el valor de descuento seleccionado por problemas de calidad,"7.00",
2251,3281,2024-04-11 18:10:05.404,50010499,Calidad,Seleccion de tipo problema de calidad,manipulation_damage,Daño por manipulación
2251,3281,2024-04-11 18:10:05.404,50010499,Calidad,Cantidad reportada problemas de calidad,"15",
2251,3281,2024-04-11 18:10:05.404,50010499,Calidad,"Cliente se queda con el producto, problemas de calidad",true,Sí
2251,3281,2024-04-11 18:10:05.404,50010499,Calidad,"Vendedor selecciona solicitar un descuento o no, problemas de calidad",true,Sí
2251,3281,2024-04-11 18:10:05.404,50010499,Calidad,Campo que almacena el valor de descuento seleccionado por problemas de calidad,"7.00",
2254,3285,2024-04-12 15:16:46.501,50000628,Calidad,Seleccion de tipo problema de calidad,fold,Doblado
2254,3285,2024-04-12 15:16:46.501,50000628,Calidad,Cantidad reportada problemas de calidad,"1",
2254,3285,2024-04-12 15:16:46.501,50000628,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2254,3285,2024-04-12 15:16:46.501,50000628,Calidad,"Cliente se queda con el producto, problemas de calidad",true,Sí
2258,3288,2024-04-13 09:24:42.834,50000089,Calidad,Seleccion de tipo problema de calidad,fold,Doblado
2258,3288,2024-04-13 09:24:42.834,50000089,Calidad,Cantidad reportada problemas de calidad,"4",
2258,3288,2024-04-13 09:24:42.834,50000089,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2258,3288,2024-04-13 09:24:42.834,50000089,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2259,3289,2024-04-13 09:26:50.656,50000060,Calidad,Seleccion de tipo problema de calidad,fold,Doblado
2259,3289,2024-04-13 09:26:50.656,50000060,Calidad,Cantidad reportada problemas de calidad,"1",
2259,3289,2024-04-13 09:26:50.656,50000060,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2259,3289,2024-04-13 09:26:50.656,50000060,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2746,3760,2024-06-18 13:20:34.640,50011216,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,missing_amount,Faltante
2252,3282,2024-04-12 07:55:00.263,50000057,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,missing_amount,Faltante
2252,3282,2024-04-12 07:55:00.263,50000057,Cantidad diferente,Cantidad reportada cantidad diferente,"1",
2252,3283,2024-04-12 07:55:43.265,50000449,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,missing_amount,Faltante
2252,3283,2024-04-12 07:55:43.265,50000449,Cantidad diferente,Cantidad reportada cantidad diferente,"1",
2263,3291,2024-04-15 08:42:46.748,50000649,Calidad,Seleccion de tipo problema de calidad,technical_especification,Especificación técnica
2263,3291,2024-04-15 08:42:46.748,50000649,Calidad,Cantidad reportada problemas de calidad,"30",
2263,3291,2024-04-15 08:42:46.748,50000649,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2263,3291,2024-04-15 08:42:46.748,50000649,Calidad,"Cliente se queda con el producto, problemas de calidad",true,Sí
2264,3293,2024-04-15 08:50:20.667,50000473,Calidad,Seleccion de tipo problema de calidad,manipulation_damage,Daño por manipulación
2264,3293,2024-04-15 08:50:20.667,50000473,Calidad,Cantidad reportada problemas de calidad,"2",
2264,3293,2024-04-15 08:50:20.667,50000473,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2264,3293,2024-04-15 08:50:20.667,50000473,Calidad,"Cliente se queda con el producto, problemas de calidad",true,Sí
2265,3294,2024-04-15 08:54:23.133,50000009,Calidad,Seleccion de tipo problema de calidad,technical_especification,Especificación técnica
2265,3294,2024-04-15 08:54:23.133,50000009,Calidad,Cantidad reportada problemas de calidad,"30",
2265,3294,2024-04-15 08:54:23.133,50000009,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2265,3294,2024-04-15 08:54:23.133,50000009,Calidad,"Cliente se queda con el producto, problemas de calidad",true,Sí
2207,3236,2024-04-04 09:46:03.991,50000272,Calidad,Seleccion de tipo problema de calidad,manufacture_issue,Problema de fabricación
2207,3236,2024-04-04 09:46:03.991,50000272,Calidad,"Cliente se queda con el producto, problemas de calidad",false,
2266,3295,2024-04-15 09:02:27.626,50000012,Calidad,Seleccion de tipo problema de calidad,manipulation_damage,Daño por manipulación
2266,3295,2024-04-15 09:02:27.626,50000012,Calidad,Cantidad reportada problemas de calidad,"1",
2266,3295,2024-04-15 09:02:27.626,50000012,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2266,3295,2024-04-15 09:02:27.626,50000012,Calidad,"Cliente se queda con el producto, problemas de calidad",true,Sí
2234,3259,2024-04-08 15:40:46.938,50000352,Calidad,"Cliente se queda con el producto, problemas de calidad",false,
2232,3257,2024-04-08 13:11:14.392,50000420,Calidad,"Cliente se queda con el producto, problemas de calidad",false,
2269,3296,2024-04-15 09:09:36.612,50000477,Calidad,Seleccion de tipo problema de calidad,technical_especification,Especificación técnica
2269,3296,2024-04-15 09:09:36.612,50000477,Calidad,Cantidad reportada problemas de calidad,"16",
2269,3296,2024-04-15 09:09:36.612,50000477,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2269,3296,2024-04-15 09:09:36.612,50000477,Calidad,"Cliente se queda con el producto, problemas de calidad",true,Sí
2270,3297,2024-04-15 09:11:08.696,50000735,Calidad,Seleccion de tipo problema de calidad,technical_especification,Especificación técnica
2270,3297,2024-04-15 09:11:08.696,50000735,Calidad,Cantidad reportada problemas de calidad,"10",
2270,3297,2024-04-15 09:11:08.696,50000735,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2270,3297,2024-04-15 09:11:08.696,50000735,Calidad,"Cliente se queda con el producto, problemas de calidad",true,Sí
2262,3298,2024-04-15 09:16:48.242,50000064,Calidad,Seleccion de tipo problema de calidad,technical_especification,Especificación técnica
2260,3290,2024-04-13 14:12:55.507,50000352,Cantidad diferente,Cantidad reportada cantidad diferente,"3",
2253,3284,2024-04-12 12:18:11.217,50000342,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,missing_amount,Faltante
2253,3284,2024-04-12 12:18:11.217,50000342,Cantidad diferente,Cantidad reportada cantidad diferente,"1",
2262,3298,2024-04-15 09:16:48.242,50000064,Calidad,Cantidad reportada problemas de calidad,"1",
2262,3298,2024-04-15 09:16:48.242,50000064,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2262,3298,2024-04-15 09:16:48.242,50000064,Calidad,"Cliente se queda con el producto, problemas de calidad",true,Sí
2260,3290,2024-04-13 14:12:55.507,50000352,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,missing_amount,Faltante
2272,3300,2024-04-16 08:37:56.994,50000285,Calidad,Seleccion de tipo problema de calidad,"0",
2272,3300,2024-04-16 08:37:56.994,50000285,Calidad,Cantidad reportada problemas de calidad,"2",
2272,3300,2024-04-16 08:37:56.994,50000285,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2272,3300,2024-04-16 08:37:56.994,50000285,Calidad,"Cliente se queda con el producto, problemas de calidad",true,Sí
2276,3303,2024-04-17 07:59:42.690,50000342,Calidad,Seleccion de tipo problema de calidad,rust,Óxido
2276,3303,2024-04-17 07:59:42.690,50000342,Calidad,Cantidad reportada problemas de calidad,"1300",
2276,3303,2024-04-17 07:59:42.690,50000342,Calidad,"Cliente se queda con el producto, problemas de calidad",false,
2275,3302,2024-04-17 07:54:31.550,50000580,Producto cruzado,Cantidad reportada producto cruzado,"30",
2275,3302,2024-04-17 07:54:31.550,50000580,Producto cruzado,"Cliente se queda con el producto, producto cruzado",false,
2275,3302,2024-04-17 07:54:31.550,50000580,Producto cruzado,producto seleccionado flujo cantidad diferente,"",
2277,3304,2024-04-17 08:19:37.070,50000438,Calidad,Seleccion de tipo problema de calidad,technical_especification,Especificación técnica
2277,3304,2024-04-17 08:19:37.070,50000438,Calidad,Cantidad reportada problemas de calidad,"49",
2277,3304,2024-04-17 08:19:37.070,50000438,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2277,3304,2024-04-17 08:19:37.070,50000438,Calidad,"Cliente se queda con el producto, problemas de calidad",true,Sí
2277,3305,2024-04-17 08:21:42.867,50000438,Calidad,Seleccion de tipo problema de calidad,technical_especification,Especificación técnica
2277,3305,2024-04-17 08:21:42.867,50000438,Calidad,Cantidad reportada problemas de calidad,"51",
2277,3305,2024-04-17 08:21:42.867,50000438,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2277,3305,2024-04-17 08:21:42.867,50000438,Calidad,"Cliente se queda con el producto, problemas de calidad",true,Sí
2277,3306,2024-04-17 08:22:52.889,50000438,Calidad,Seleccion de tipo problema de calidad,technical_especification,Especificación técnica
2277,3306,2024-04-17 08:22:52.889,50000438,Calidad,Cantidad reportada problemas de calidad,"100",
2277,3306,2024-04-17 08:22:52.889,50000438,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2277,3306,2024-04-17 08:22:52.889,50000438,Calidad,"Cliente se queda con el producto, problemas de calidad",true,Sí
2278,3307,2024-04-17 09:03:20.032,50000084,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,missing_amount,Faltante
2278,3307,2024-04-17 09:03:20.032,50000084,Cantidad diferente,Cantidad reportada cantidad diferente,"14",
2746,3760,2024-06-18 13:20:34.640,50011216,Cantidad diferente,Cantidad reportada cantidad diferente,"1",
2753,3767,2024-06-18 18:18:22.754,50013113,Calidad,Seleccion de tipo problema de calidad,fold,Doblado
2753,3767,2024-06-18 18:18:22.754,50013113,Calidad,Cantidad reportada problemas de calidad,"2",
2285,3311,2024-04-18 06:06:20.762,50000269,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,missing_amount,Faltante
2285,3311,2024-04-18 06:06:20.762,50000269,Cantidad diferente,Cantidad reportada cantidad diferente,"01",
2287,3312,2024-04-18 06:57:20.841,50000216,Calidad,Seleccion de tipo problema de calidad,fold,Doblado
2287,3312,2024-04-18 06:57:20.841,50000216,Calidad,Cantidad reportada problemas de calidad,"1",
2287,3312,2024-04-18 06:57:20.841,50000216,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2287,3312,2024-04-18 06:57:20.841,50000216,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2290,3314,2024-04-18 08:57:15.914,50000636,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,missing_amount,Faltante
2290,3314,2024-04-18 08:57:15.914,50000636,Cantidad diferente,Cantidad reportada cantidad diferente,"21",
2292,3315,2024-04-18 11:08:45.832,50000342,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,missing_amount,Faltante
2292,3315,2024-04-18 11:08:45.832,50000342,Cantidad diferente,Cantidad reportada cantidad diferente,"2",
2271,3316,2024-04-18 18:57:34.039,50000573,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,leftover_quantity,Sobrante
2271,3316,2024-04-18 18:57:34.039,50000573,Cantidad diferente,Cantidad reportada cantidad diferente,"1",
2753,3767,2024-06-18 18:18:22.754,50013113,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2293,3318,2024-04-19 06:56:13.095,50013122,Calidad,Seleccion de tipo problema de calidad,technical_especification,Especificación técnica
2293,3318,2024-04-19 06:56:13.095,50013122,Calidad,Cantidad reportada problemas de calidad,"40",
2293,3318,2024-04-19 06:56:13.095,50013122,Calidad,"Cliente se queda con el producto, problemas de calidad",true,Sí
2293,3318,2024-04-19 06:56:13.095,50013122,Calidad,"Vendedor selecciona solicitar un descuento o no, problemas de calidad",true,Sí
2293,3318,2024-04-19 06:56:13.095,50013122,Calidad,Campo que almacena el valor de descuento seleccionado por problemas de calidad,"29.74",
2296,3319,2024-04-19 09:29:35.691,50000091,Calidad,Seleccion de tipo problema de calidad,fold,Doblado
2296,3319,2024-04-19 09:29:35.691,50000091,Calidad,Cantidad reportada problemas de calidad,"300.00",
2296,3319,2024-04-19 09:29:35.691,50000091,Calidad,"Cliente se queda con el producto, problemas de calidad",false,
2297,3320,2024-04-19 13:28:11.516,50000282,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,"0",
2297,3320,2024-04-19 13:28:11.516,50000282,Cantidad diferente,Cantidad reportada cantidad diferente,"5",
2300,3322,2024-04-20 09:03:31.610,50000096,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,missing_amount,Faltante
2300,3322,2024-04-20 09:03:31.610,50000096,Cantidad diferente,Cantidad reportada cantidad diferente,"1",
2294,3317,2024-04-19 06:39:14.626,50000941,Cantidad diferente,Cantidad reportada cantidad diferente,"45",
2280,3309,2024-04-17 16:02:42.360,50000445,Calidad,Seleccion de tipo problema de calidad,fold,Doblado
2280,3309,2024-04-17 16:02:42.360,50000445,Calidad,Cantidad reportada problemas de calidad,"1",
2301,3323,2024-04-20 13:23:57.740,50012883,Entrega tarde,Campo de seleccion de razon entrega tarde,date,Fecha de entrega
2301,3323,2024-04-20 13:23:57.740,50012883,Entrega tarde,"Valor ingresado, tiempo o fecha","16/02/2024",
2301,3323,2024-04-20 13:23:57.740,50012883,Entrega tarde,"Cliente se queda con el producto, entrega tarde",false,No
2301,3323,2024-04-20 13:23:57.740,50012883,Entrega tarde,Campo de seleccion para determinar si la ruta se agino tarde o no,false,no
2302,3324,2024-04-20 17:11:20.478,50000347,Calidad,Seleccion de tipo problema de calidad,rust,Óxido
2302,3324,2024-04-20 17:11:20.478,50000347,Calidad,Cantidad reportada problemas de calidad,"33",
2302,3324,2024-04-20 17:11:20.478,50000347,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2302,3324,2024-04-20 17:11:20.478,50000347,Calidad,"Cliente se queda con el producto, problemas de calidad",true,Sí
2302,3325,2024-04-20 17:14:11.816,50000352,Calidad,Seleccion de tipo problema de calidad,fold,Doblado
2302,3325,2024-04-20 17:14:11.816,50000352,Calidad,Cantidad reportada problemas de calidad,"15",
2302,3325,2024-04-20 17:14:11.816,50000352,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2302,3325,2024-04-20 17:14:11.816,50000352,Calidad,"Cliente se queda con el producto, problemas de calidad",true,Sí
2294,3317,2024-04-19 06:39:14.626,50000941,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,missing_amount,Faltante
2304,3326,2024-04-22 13:00:34.218,50010984,Calidad,Seleccion de tipo problema de calidad,technical_especification,Especificación técnica
2304,3326,2024-04-22 13:00:34.218,50010984,Calidad,Cantidad reportada problemas de calidad,"60",
2304,3326,2024-04-22 13:00:34.218,50010984,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2304,3326,2024-04-22 13:00:34.218,50010984,Calidad,"Cliente se queda con el producto, problemas de calidad",true,Sí
2307,3327,2024-04-23 07:38:05.525,50013102,Calidad,Seleccion de tipo problema de calidad,technical_especification,Especificación técnica
2307,3327,2024-04-23 07:38:05.525,50013102,Calidad,Cantidad reportada problemas de calidad,"40",
2307,3327,2024-04-23 07:38:05.525,50013102,Calidad,"Cliente se queda con el producto, problemas de calidad",true,Sí
2307,3327,2024-04-23 07:38:05.525,50013102,Calidad,"Vendedor selecciona solicitar un descuento o no, problemas de calidad",true,Sí
2307,3327,2024-04-23 07:38:05.525,50013102,Calidad,Campo que almacena el valor de descuento seleccionado por problemas de calidad,"20.84",
2308,3328,2024-04-23 08:32:17.763,50000423,Calidad,Seleccion de tipo problema de calidad,fold,Doblado
2308,3328,2024-04-23 08:32:17.763,50000423,Calidad,Cantidad reportada problemas de calidad,"35",
2308,3328,2024-04-23 08:32:17.763,50000423,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2308,3328,2024-04-23 08:32:17.763,50000423,Calidad,"Cliente se queda con el producto, problemas de calidad",true,Sí
2309,3329,2024-04-23 08:33:03.432,50000154,Calidad,Seleccion de tipo problema de calidad,technical_especification,Especificación técnica
2309,3329,2024-04-23 08:33:03.432,50000154,Calidad,Cantidad reportada problemas de calidad,"4",
2309,3329,2024-04-23 08:33:03.432,50000154,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2309,3329,2024-04-23 08:33:03.432,50000154,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2310,3330,2024-04-23 12:03:25.197,50001370,Calidad,Seleccion de tipo problema de calidad,fold,Doblado
2310,3330,2024-04-23 12:03:25.197,50001370,Calidad,Cantidad reportada problemas de calidad,"12",
2310,3330,2024-04-23 12:03:25.197,50001370,Calidad,"Cliente se queda con el producto, problemas de calidad",true,Sí
2310,3330,2024-04-23 12:03:25.197,50001370,Calidad,"Vendedor selecciona solicitar un descuento o no, problemas de calidad",true,Sí
2310,3330,2024-04-23 12:03:25.197,50001370,Calidad,Campo que almacena el valor de descuento seleccionado por problemas de calidad,"3.20",
2312,3332,2024-04-23 14:23:27.331,50012982,Calidad,Seleccion de tipo problema de calidad,fold,Doblado
2312,3332,2024-04-23 14:23:27.331,50012982,Calidad,Cantidad reportada problemas de calidad,"1",
2312,3332,2024-04-23 14:23:27.331,50012982,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2312,3332,2024-04-23 14:23:27.331,50012982,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2315,3334,2024-04-24 07:23:04.562,50004273,Calidad,Seleccion de tipo problema de calidad,manipulation_damage,Daño por manipulación
2315,3334,2024-04-24 07:23:04.562,50004273,Calidad,Cantidad reportada problemas de calidad,"4",
2315,3334,2024-04-24 07:23:04.562,50004273,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2315,3334,2024-04-24 07:23:04.562,50004273,Calidad,"Cliente se queda con el producto, problemas de calidad",true,Sí
2317,3335,2024-04-24 09:43:12.015,50003886,Calidad,Seleccion de tipo problema de calidad,rust,Óxido
2317,3335,2024-04-24 09:43:12.015,50003886,Calidad,Cantidad reportada problemas de calidad,"5",
2317,3335,2024-04-24 09:43:12.015,50003886,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2317,3335,2024-04-24 09:43:12.015,50003886,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2319,3336,2024-04-24 10:27:24.352,50000763,Calidad,Seleccion de tipo problema de calidad,technical_especification,Especificación técnica
2319,3336,2024-04-24 10:27:24.352,50000763,Calidad,Cantidad reportada problemas de calidad,"100",
2319,3336,2024-04-24 10:27:24.352,50000763,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2319,3336,2024-04-24 10:27:24.352,50000763,Calidad,"Cliente se queda con el producto, problemas de calidad",true,Sí
2320,3337,2024-04-24 10:39:17.983,50000711,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,missing_amount,Faltante
2320,3337,2024-04-24 10:39:17.983,50000711,Cantidad diferente,Cantidad reportada cantidad diferente,"2",
2747,3761,2024-06-18 13:24:22.023,50003646,Calidad,Seleccion de tipo problema de calidad,rust,Óxido
2324,3340,2024-04-24 15:43:52.165,50000232,Calidad,Seleccion de tipo problema de calidad,fold,Doblado
2324,3340,2024-04-24 15:43:52.165,50000232,Calidad,Cantidad reportada problemas de calidad,"150",
2324,3340,2024-04-24 15:43:52.165,50000232,Calidad,"Cliente se queda con el producto, problemas de calidad",true,Sí
2324,3340,2024-04-24 15:43:52.165,50000232,Calidad,"Vendedor selecciona solicitar un descuento o no, problemas de calidad",true,Sí
2324,3340,2024-04-24 15:43:52.165,50000232,Calidad,Campo que almacena el valor de descuento seleccionado por problemas de calidad,"4.48",
2324,3341,2024-04-24 15:50:26.443,50000232,Calidad,Seleccion de tipo problema de calidad,fold,Doblado
2324,3341,2024-04-24 15:50:26.443,50000232,Calidad,Cantidad reportada problemas de calidad,"100",
2324,3341,2024-04-24 15:50:26.443,50000232,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2324,3341,2024-04-24 15:50:26.443,50000232,Calidad,"Cliente se queda con el producto, problemas de calidad",true,Sí
2322,3339,2024-04-24 12:11:37.712,50012478,Cantidad diferente,Cantidad reportada cantidad diferente,"14",
2313,3333,2024-04-23 15:09:36.598,50000428,Calidad,Seleccion de tipo problema de calidad,fold,Doblado
2313,3333,2024-04-23 15:09:36.598,50000428,Calidad,Cantidad reportada problemas de calidad,"8",
2322,3339,2024-04-24 12:11:37.712,50012478,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,missing_amount,Faltante
2318,3347,2024-04-25 10:06:53.684,50000853,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,leftover_quantity,Sobrante
2318,3347,2024-04-25 10:06:53.684,50000853,Cantidad diferente,Cantidad reportada cantidad diferente,"250",
2327,3344,2024-04-25 07:58:00.297,50003077,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,missing_amount,Faltante
2327,3344,2024-04-25 07:58:00.297,50003077,Cantidad diferente,Cantidad reportada cantidad diferente,"4",
2329,3348,2024-04-25 12:03:05.599,50000347,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,missing_amount,Faltante
2329,3348,2024-04-25 12:03:05.599,50000347,Cantidad diferente,Cantidad reportada cantidad diferente,"2",
2332,3350,2024-04-25 14:30:14.317,50000910,Calidad,Seleccion de tipo problema de calidad,rust,Óxido
2332,3350,2024-04-25 14:30:14.317,50000910,Calidad,Cantidad reportada problemas de calidad,"180",
2332,3350,2024-04-25 14:30:14.317,50000910,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2332,3350,2024-04-25 14:30:14.317,50000910,Calidad,"Cliente se queda con el producto, problemas de calidad",true,Sí
2333,3351,2024-04-25 16:32:55.210,50000352,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,missing_amount,Faltante
2333,3351,2024-04-25 16:32:55.210,50000352,Cantidad diferente,Cantidad reportada cantidad diferente,"3",
2334,3352,2024-04-26 03:32:50.150,50012981,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,missing_amount,Faltante
2334,3352,2024-04-26 03:32:50.150,50012981,Cantidad diferente,Cantidad reportada cantidad diferente,"2",
2334,3353,2024-04-26 03:33:50.542,50012980,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,missing_amount,Faltante
2334,3353,2024-04-26 03:33:50.542,50012980,Cantidad diferente,Cantidad reportada cantidad diferente,"2",
2336,3354,2024-04-26 07:40:02.586,50000129,Calidad,Seleccion de tipo problema de calidad,fold,Doblado
2336,3354,2024-04-26 07:40:02.586,50000129,Calidad,Cantidad reportada problemas de calidad,"1",
2336,3354,2024-04-26 07:40:02.586,50000129,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2336,3354,2024-04-26 07:40:02.586,50000129,Calidad,"Cliente se queda con el producto, problemas de calidad",true,Sí
2338,3355,2024-04-26 07:42:47.424,50000352,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,missing_amount,Faltante
2338,3355,2024-04-26 07:42:47.424,50000352,Cantidad diferente,Cantidad reportada cantidad diferente,"3",
2339,3358,2024-04-26 07:53:53.511,50003234,Calidad,Seleccion de tipo problema de calidad,manipulation_damage,Daño por manipulación
2339,3358,2024-04-26 07:53:53.511,50003234,Calidad,Cantidad reportada problemas de calidad,"2",
2339,3358,2024-04-26 07:53:53.511,50003234,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2339,3358,2024-04-26 07:53:53.511,50003234,Calidad,"Cliente se queda con el producto, problemas de calidad",true,Sí
2346,3362,2024-04-26 10:42:44.903,50000546,Calidad,Seleccion de tipo problema de calidad,manufacture_issue,Problema de fabricación
2346,3362,2024-04-26 10:42:44.903,50000546,Calidad,Cantidad reportada problemas de calidad,"1",
2346,3362,2024-04-26 10:42:44.903,50000546,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2346,3362,2024-04-26 10:42:44.903,50000546,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2348,3363,2024-04-26 10:49:40.266,50000146,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,missing_amount,Faltante
2348,3363,2024-04-26 10:49:40.266,50000146,Cantidad diferente,Cantidad reportada cantidad diferente,"2",
2348,3364,2024-04-26 10:50:56.245,50000148,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,missing_amount,Faltante
2348,3364,2024-04-26 10:50:56.245,50000148,Cantidad diferente,Cantidad reportada cantidad diferente,"4",
2348,3365,2024-04-26 10:55:19.551,50000149,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,missing_amount,Faltante
2348,3365,2024-04-26 10:55:19.551,50000149,Cantidad diferente,Cantidad reportada cantidad diferente,"10",
2325,3342,2024-04-24 16:05:38.385,50002810,Calidad,Seleccion de tipo problema de calidad,fold,Doblado
2325,3342,2024-04-24 16:05:38.385,50002810,Calidad,Cantidad reportada problemas de calidad,"2",
2376,3394,2024-04-29 14:54:03.651,50011453,Calidad,Seleccion de tipo problema de calidad,rust,Óxido
2376,3394,2024-04-29 14:54:03.651,50011453,Calidad,Cantidad reportada problemas de calidad,"4",
2376,3394,2024-04-29 14:54:03.651,50011453,Calidad,"Cliente se queda con el producto, problemas de calidad",false,No
2348,3372,2024-04-26 12:00:45.763,50013851,Cantidad diferente,Cantidad reportada cantidad diferente,"2",
3366,4376,2024-08-19 12:17:02.296,50000443,Calidad,Cantidad reportada problemas de calidad,"13",
2355,3375,2024-04-26 14:00:17.137,50011421,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,missing_amount,Faltante
2355,3375,2024-04-26 14:00:17.137,50011421,Cantidad diferente,Cantidad reportada cantidad diferente,"1",
2355,3376,2024-04-26 14:01:19.013,50011442,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,missing_amount,Faltante
2355,3376,2024-04-26 14:01:19.013,50011442,Cantidad diferente,Cantidad reportada cantidad diferente,"1",
2355,3377,2024-04-26 14:01:54.211,50011406,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,missing_amount,Faltante
2355,3377,2024-04-26 14:01:54.211,50011406,Cantidad diferente,Cantidad reportada cantidad diferente,"1",
2355,3378,2024-04-26 14:02:26.550,50011396,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,missing_amount,Faltante
2355,3378,2024-04-26 14:02:26.550,50011396,Cantidad diferente,Cantidad reportada cantidad diferente,"1",
2355,3379,2024-04-26 14:02:58.465,50011440,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,missing_amount,Faltante
2355,3379,2024-04-26 14:02:58.465,50011440,Cantidad diferente,Cantidad reportada cantidad diferente,"1",
2357,3380,2024-04-26 14:16:43.739,50002717,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,missing_amount,Faltante
2357,3380,2024-04-26 14:16:43.739,50002717,Cantidad diferente,Cantidad reportada cantidad diferente,"1",
2359,3381,2024-04-26 16:02:17.209,50011059,Producto cruzado,Cantidad reportada producto cruzado,"1",
2359,3381,2024-04-26 16:02:17.209,50011059,Producto cruzado,"Cliente se queda con el producto, producto cruzado",false,No
2359,3381,2024-04-26 16:02:17.209,50011059,Producto cruzado,producto seleccionado flujo cantidad diferente,"50011059 - LAM. GALVANIZADA ACANALADA C28 LEG X 12",
2360,3382,2024-04-26 18:19:13.902,50011727,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,missing_amount,Faltante
